0user_handle,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000,2100,2200,2300,2400,2500,2600,2700,2800,2900,3000,3100,3200,3300,3400,3500,800,900,undefined
vijay_katari23,4,6,4,4,8,2,1,,,,,,,,,,,,,,,,,,,,26,6,
xiao_xiaoxiao,3,2,5,2,4,1,,4,2,1,5,6,4,9,8,1,9,2,1,2,,,,,,,7,2,
AlefHeKaaf,,4,2,7,1,5,2,4,16,12,8,2,3,2,1,,,,,,,,,,,,8,4,
AmirMakaM,40,45,61,72,68,28,14,9,1,1,,,,,,,,,,,,,,,,,90,30,16
PrajjawalAgrahari,7,12,9,43,38,13,7,,,,,,,,,,,,,,,,,,,,35,5,
shushukl,11,10,6,5,5,2,6,1,2,1,1,,,,,,,,,,,,,,,,37,4,23
lazar3141,10,13,9,10,4,3,3,1,2,,,,,,,,,,,,,,,,,,57,10,1
smile216,6,14,5,8,3,7,6,4,5,2,,2,,,,,,,,,,,,,,,31,7,7
hy2004,10,17,10,8,13,4,9,11,11,6,6,,1,1,,,,1,,,,,,,,,70,6,53
_ntmin,18,15,19,6,9,2,25,6,3,,5,,1,,,,1,,,,,,,,,,54,6,1
adiydvv,15,16,17,11,34,35,31,52,46,11,2,,,2,,,,,,,,,,,,,62,11,
gargvinayak444,11,10,11,11,11,13,6,3,1,1,,,,,,,,,,,,,,,,,27,4,2
Abhi8803,43,19,13,18,19,7,9,5,,,,,,,,,,,,,,,,,,,37,9,1
libantian,20,17,8,10,7,2,7,10,2,2,,1,2,1,,,,,,,,,,,,,97,18,9
gwf01,1,1,3,3,1,8,2,7,3,8,2,1,2,3,4,,,1,,,,,,,,,9,1,
M0N,86,68,61,75,77,64,59,35,15,14,10,4,5,,,1,,1,,,,,,,,,224,58,23
panchangamakhil,29,21,20,30,51,63,33,7,3,1,,,,,,,,,,,,,,,,,70,19,2
Light_KG,31,35,36,37,46,38,37,16,9,6,1,,,,,,,,,,,,,,,,101,30,
hnust_lizhongyu,31,27,45,38,37,40,25,17,,4,,,3,,,,,,,,,,,,,,111,14,3
jijick,13,13,27,28,30,40,5,1,5,3,,,1,1,,1,,,,,,,,,,,51,8,4
Linver,35,28,24,19,26,16,15,25,14,12,9,5,11,10,7,,,,3,,,,,,,,92,18,3
namsee1,33,26,13,16,11,15,14,6,2,2,2,,,,1,1,,,,,,,,,,,170,23,8
ramu1440,18,10,20,32,24,8,9,2,1,1,,,,,,,,,,,,,,,,,39,11,
pattagobhii,1,3,1,4,7,27,18,6,2,,,,,,,,,,,,,,,,,,5,2,
AS23,23,15,13,8,8,9,4,2,1,1,,,,,,,,,,,,,,,,,90,14,12
