0user_handle,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000,2100,2200,2300,2400,2500,2600,2700,2800,2900,3000,3100,3200,3300,3400,3500,800,900,undefined
youthPaul,5,11,11,1,4,3,1,,,1,,,1,1,,,,,,,,,,,,,49,4,2
MrAndria,26,14,8,14,8,9,9,4,1,,,1,,,,,,,,,,,,,,,89,18,4
theoriginalshyam,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,15,4,
lujw,10,7,9,4,4,3,4,,,,,,,,,,,,,,,,,,,,30,5,
liudaxia1000,7,23,33,23,28,17,15,5,,,,,,,,,,,,,,,,,,,32,7,
VishnuMaurya,,1,1,23,50,3,4,2,1,,,,,,,,,,,,,,,,,,4,1,
Urtusea,2,5,1,3,6,2,,1,,,,,,,,,,,,,,,,,,,71,6,
siddhesh.o4,67,47,39,34,16,4,2,,,,,,,,,,,,,,,,,,,,93,28,2
chinagty,4,3,35,11,2,1,,1,3,1,,,,,,,,,,,,,,,,,7,2,
Horka,44,33,32,9,14,9,6,4,1,,1,,,,,,,,,,,,,,,,95,30,
shadow_sami,12,19,10,10,13,12,13,10,8,2,1,3,1,,,,,,,,,,,,,,62,13,
GWTM,7,14,10,14,6,8,8,10,7,2,6,3,,2,2,,,,1,,,1,,,,,41,9,
ghost_9,1,1,3,,,2,1,,,,,,,,,,,,,,,,,,,,6,1,
yusuf12360,20,23,14,14,15,31,15,19,6,3,3,1,,2,,,,,,,,,,,,,53,13,2
sachin_gupta21,25,17,15,9,3,1,,,,,,,,,,,,,,,,,,,,,123,34,
shreyam7713,33,12,26,26,16,11,7,2,,1,,,,,,,,,,,,,,,,,101,36,
SaturdayF,4,1,1,1,1,,,1,,,,,,,,,,,,,,,,,,,12,1,
anfanite396,1,5,2,6,14,11,2,5,,,,,,,,,,,,,,,,,,,18,3,
VinnySJ,10,9,10,8,12,2,6,2,9,3,6,1,2,,3,2,,2,,1,,,,,,,27,8,34
dionysus_,14,16,12,10,12,4,1,1,,,,,,,,,,,,,,,,,,,44,10,2
Neco_arc,,2,2,2,,6,,1,,1,,1,1,,,,,,,,,,1,,,,6,1,
J.A.K.D.Z,,3,2,2,2,1,,1,,1,,,,,,,,,,,,,,,,,9,3,
Sweet,2,2,4,4,1,1,1,,,,,,1,,,,,,,,,,,,,,30,4,
RighterTheOriginal,6,6,2,3,1,1,1,,,,,,,,,,,,,,,,,,,,21,4,
TheEliteCoder,27,17,13,8,14,2,2,4,,,,,,,,,,,,,,,,,,,77,17,
himneesh9,39,47,47,54,30,24,23,12,1,1,,,,,,,,,,,,,,,,,73,30,
zero.xzp,3,13,29,35,10,3,5,3,6,1,2,,1,,,,,,,,,,,,,,52,11,
runtime-terror_63,6,3,9,4,3,1,,1,1,,,,,,,,,,,,,,,,,,33,8,
shnurok,15,10,3,1,2,,1,,,,,,1,,,,,,,,,,,,,,115,21,3
sbulchandani18,39,6,29,19,32,4,1,2,,1,,,,,,,,,,,,,,,,,30,22,1
NavneetKumar123,6,76,60,41,2,2,,,,,,,,,,,,,,,,,,,,,27,9,
yefei162,1,10,6,9,2,4,4,2,4,,,,,,,,,,,,,,,,,,17,6,
bruce_x001,22,8,17,5,1,,,4,1,3,,,,,,,,,,,,,,,,,109,10,
jat.arc2004,17,17,10,3,1,,,1,,,1,,,,,,,,,,,,,,,,41,11,3
__Lonny,4,4,2,,2,1,,,,,,1,,,1,,,,,,,,,,,,9,,
Mina7akim,32,24,26,20,14,13,4,2,2,,,1,,,,,,,,,,,,,,,122,28,8
Null_Resot,2,5,10,8,7,4,6,,,1,,,,,,,,,,,,,,,,,16,3,
Lanzy,12,12,11,9,7,2,2,1,1,,,,,,,,,,,,,,,,,,34,6,1
Powerful_Orkhan,61,61,74,29,58,37,11,8,3,2,,,,,,,,,,,,,,,,,262,27,6
rajipthakur01,29,34,58,69,27,7,4,7,1,2,,,,,,,,,,,,,,,,,116,18,2
sam86_b,56,34,32,14,11,8,3,8,3,3,,6,,,,,,,,,,,,,,,210,31,1
akkafakka,24,22,33,53,38,11,8,6,3,1,,1,,1,1,,,,,,,,,,,,127,19,2
SadraMzf,19,14,17,18,12,18,17,15,14,12,6,5,2,1,4,1,,2,,,,,,,,,132,19,
lucky_clover_,2,2,1,1,2,4,1,6,2,3,,1,1,,2,,,,,,,,,,,,6,,
Napoleon,10,24,32,32,25,57,45,44,69,56,37,11,6,,2,3,,,,,,,,,,,53,9,2
paras_churi,4,8,19,22,3,,,,,,,,,,,,,,,,,,,,,,38,6,
_KingBob_,7,14,14,15,17,18,14,16,5,4,3,1,,,,,,,,,,,,,,,34,5,1
_pk_,78,32,24,13,6,6,2,,,,,,,,,,,,,,,,,,,,332,72,6
Manan.Garg21,16,12,11,21,16,,,,,,,,,,,,,,,,,,,,,,52,9,
anewacmer,5,9,5,8,1,,,,,,,,,,,,,,,,,,,,,,27,4,
its_Yogi,11,8,28,31,18,13,3,1,2,,3,,,,,,,,,,,,,,,,69,7,
JoksimKaktus,7,2,4,5,5,16,2,3,,,,,,,,,,,,,,,,,,,33,9,2
Knob_123,2,3,,2,1,2,3,4,1,1,,2,,,,,,,,,,,,,,,8,,
Aniket19o7,37,33,60,52,54,49,26,19,6,7,8,5,4,1,2,1,,,1,,,,,,,,78,12,1
GGodSSpeed,9,11,16,34,27,21,13,4,,,,,,,,,,,,,,,,,,,27,5,
D_coder22,56,45,40,44,21,17,17,2,,1,,1,1,,,,,,,,,,,,,,118,35,1
a_ban_donon,5,2,1,3,15,38,16,31,2,2,1,,,,,,,,,,,,,,,,15,2,
st030,9,5,2,8,5,1,,,,,,,,,,,,,,,,,,,,,17,2,
sadharakiyaharshil20,45,8,4,4,3,,1,4,3,,1,1,1,,,,,,,,,,,,,,54,1,
AqaMath,2,3,6,3,2,1,,1,,,,,,,,,,,,,,,,,,,56,24,
fuqu,3,3,3,4,28,26,16,24,16,2,1,,,,,,,,,,,,,,,,22,4,
Leeda,27,21,24,14,3,1,1,,,,,,,,,,,,,,,,,,,,110,23,
ShootingStar33,2,1,4,,,,1,,,,,,,,,,,,,,,,,,,,8,2,
overwatch,50,33,33,14,2,,,,,,1,1,,,,,,,,,,,,,,,132,60,
marumeisha,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,10,3,
Ankur_8789,52,25,16,24,11,1,4,,,,,,,,,,,,,,,,,,,,93,8,
Experto_Besherunom,57,50,9,4,5,3,1,1,,,,,,,,,,,,,,,,,,,36,1,
uuu,12,12,24,15,19,18,5,1,,,,,,,,,,,,,,,,,,,64,6,16
Pepengu,13,7,7,5,2,1,1,,,,,,,,,,,,,,,,,,,,40,8,4
Timosh,15,8,6,4,3,,1,1,,,,,,,,,,,,,,,,,,,86,17,3
devangsvaghani,22,4,4,3,,2,,,,,,,,,,,,,,,,,,,,,167,41,
hdudyx736,9,18,5,3,5,1,,1,,,,,,,,,,,,,,,,,,,54,14,
Ycfhnnd,39,48,42,48,39,45,35,36,36,32,29,29,19,11,10,17,5,,1,1,,,,,,1,197,41,178
Govind_Singh,35,22,24,14,8,,1,1,,1,,,,,,,,,,,,,,,,,105,28,
zhuanxihui,19,16,52,3,2,5,2,1,,,,,,,,,,,,,,,,,,,61,6,
swapash,4,1,3,3,11,8,5,4,1,,,,,,,,,,,,,,,,,,7,4,
Alir3za.Zar3,17,5,11,23,8,9,1,1,1,1,1,1,,,,,,,,,,,,,,,103,18,1
Ronak1808,80,50,29,22,18,10,1,3,,,,,,,,,,,,,,,,,,,148,46,1
Ashidaka,3,4,4,,,,1,1,1,,3,,,,,1,,,,,,,,,,,13,1,
namanbhardwaj1454,14,9,4,7,6,,,,,,,,,,,,,,,,,,,,,,32,8,2
Network_Error,2,2,1,1,2,12,7,7,5,3,8,,5,2,2,9,11,3,3,2,2,2,1,2,,1,12,7,
tryharderforioi100,2,7,9,2,3,8,5,4,,,,,,,,,,,,,,,,,,,17,4,4
Muted_slow,,3,1,23,11,7,,1,,,,,,,,,,,,,,,,,,,7,2,
Rafael_Y,1,3,8,7,7,7,4,,,1,,,,,,,,,,,,,,,,,8,,2
Shadow_00,9,6,21,8,11,6,4,2,2,1,,,,,,,,,,,,,,,,,13,2,
_val_,72,11,10,3,3,,,,,,,,,,,,,,,,,,,,,,160,38,
Samanj2631,3,6,1,7,5,4,7,2,,,,,,,,,,,,,,,,,,,7,1,2
deep_n_drap,2,2,7,8,20,20,20,,,,,,,,,,,,,,,,,,,,14,4,
phoenix6017,8,16,9,13,8,9,8,5,4,,1,,,,,,,,,,,,,,,,40,11,
qikala7777,7,7,12,44,55,41,35,9,13,24,18,11,8,4,5,2,1,1,2,,,,,,,,26,7,4
osvarp,1,2,2,3,1,1,1,1,1,1,2,1,,,,,,,,,,,,,,,11,3,7
Jins,22,27,16,16,20,12,18,10,10,1,,,,,,,,,,,,,,,,,48,10,10
Drifter24,23,23,28,18,13,13,6,6,4,1,4,1,,1,,,,,,,,,,,,,73,14,39
hggs_yscf,12,31,17,19,17,14,12,2,4,3,1,,1,,,,,,,,,,,,,,63,10,
thakuremon,44,43,30,16,2,,,,,,,,,,,,,,,,,,,,,,250,59,2
devansh_devu_gupta,37,51,4,6,2,1,,,,,,,,,,,,,,,,,,,,,47,5,1
abineth,12,14,11,8,3,1,3,,,1,,,,,,,,,,,,,,,,,99,12,2
chikuuuu,7,7,8,12,11,6,4,7,1,1,,,,,,,,,,,,,,,,,56,11,
vstiff,3,11,4,6,10,18,22,7,2,1,1,,,,,,,,,,,,,,,,14,2,
_Guess_My_Name_,3,3,7,5,42,65,27,5,,3,,,,,,,,,,,,,,,,,18,2,7
Leelasai_2004,2,2,1,2,1,1,,,,,,,,,,,,,,,,,,,,,34,89,
Folka,50,50,26,22,18,19,6,6,1,3,5,,,1,,1,,,1,,,,,,,1,168,38,6
shendeliliang,1,4,1,1,,,2,1,,,2,,,,,1,,,,,,,,,,,10,2,
Maks_Voiteh,33,44,39,27,20,1,,,,,,,,,,,,,,,,,,,,,68,41,2
shivamp_07,23,33,13,1,6,2,,,,,,,,,,,,,,,,,,,,,11,3,
zyx303,2,5,6,2,5,1,2,,,1,,,,,,,,,,,,,,,,,17,5,
Lucifer489,28,42,24,16,10,3,,,,,,,,,,,,,,,,,,,,,87,29,4
Tenz1n,2,1,2,1,2,3,2,,,2,,,,,,,,,,,,,,,,,6,2,
Fusu,5,4,,2,,,,,,,,,,,,,,,,,,,,,,,16,4,1
G.Strawn,26,21,5,6,8,3,1,1,1,,,,,,,,,,,,,,,,,,90,30,
the_last_smilodon,20,17,11,14,15,9,3,12,,,,,,,,,,,,,,,,,,,99,25,2
sakshamskm,10,8,5,4,6,3,1,4,1,,,,,,,,,,,,,,,,,,24,1,
AboModar,55,53,40,57,45,51,62,66,51,24,11,5,9,4,2,,,,,,,,,,,,266,64,53
darkEye,68,55,28,11,5,,1,,,,,,,,,,,,,,,,,,,,95,58,
ahmed_prime,35,44,35,27,29,11,8,5,1,1,1,,,,,,,,,,,,,,,,98,21,1
ca_09_04,45,33,87,53,57,60,52,60,36,94,31,15,3,5,5,,,,,,,,,,,,165,66,7
MiinaaZuki,15,13,17,29,21,8,2,4,3,,,,,,,,,,,,,,,,,,55,13,
RezguiAhmedAziz,46,19,13,8,1,1,,1,,,,,,,,,,,,,,,,,,,218,35,25
animan17,3,1,3,2,5,1,,2,,,,,,,,,,,,,,,,,,,12,3,
mhmusanna,10,10,9,11,6,6,,8,,1,,,,,,,,,,,,,,,,,129,49,1
aru123,22,17,6,12,5,,,,1,,,,,,,,,,,,,,,,,,32,9,
vcl,9,14,8,6,5,6,3,2,1,,1,,,,,,,,,,,,,,,,52,9,
Yasho_ham,11,9,11,9,10,,1,,,,,,,,,,,,,,,,,,,,70,30,
REV-REBEL-TDDGE,13,10,9,8,8,6,5,5,3,,,,1,1,,,,,1,,,,,,,,30,7,14
thisislike,13,6,12,6,5,,1,,,1,2,,,,,,,,,,,,,,,,27,9,12
Younger,26,19,12,11,22,26,16,10,18,16,9,5,4,1,1,,,,,,,,,,,,61,12,8
NikaSard,3,2,5,3,10,2,,1,,,,,,,,,,,,,,,,,,,13,3,
trraian,6,19,12,11,3,5,6,5,1,1,,,,,,,,,,,,,,,,,50,4,
zfasion,14,8,11,7,,1,2,2,1,3,1,1,,,,,,,,,,,,,,,17,10,
5h0wba11,25,27,25,19,27,15,12,22,11,6,6,1,6,,1,,,,,,,,,,,,112,29,32
innominate_,32,66,43,82,34,34,1,1,,,,,,,,,,,,,,,,,,,78,33,
jugheadjones,30,28,23,24,8,1,7,1,,,,,,,,,,,,,,,,,,,64,21,
br0kenb4ain,3,4,5,3,1,4,8,7,3,1,5,,,,,,,,,,,,,,,,16,,
iond,16,10,97,15,57,,1,,,,1,,,,,,,,,,,,,,,,72,10,1
ydv_m_k,26,19,24,10,5,3,3,,3,1,,,,,,,,,,,,,,,,,89,20,
asilo,34,31,54,54,63,103,70,119,119,87,46,12,13,3,,,,,,,,,,,,,100,16,11
JinYuManTang,8,4,3,,1,6,3,8,13,7,5,10,,,,,,,,,,,,,,,10,1,
MaRiPaBa,1,,5,12,4,2,,1,,,,,,,,,,,,,,,,,,,7,2,
a_TLE_auto_maton,3,4,3,3,2,9,,,,3,,,2,,,,,,,,,,,,,,17,4,
KARANPAL_lalka,18,27,24,24,10,,2,,,,,,,,,,,,,,,,,,,,54,10,1
the_faiz,11,30,34,26,15,1,4,,,,,,,,,,,,,,,,,,,,38,8,
v_potoke,8,7,5,,5,2,1,,,2,,,,,,1,,,,,1,,,,,,53,8,18
pixelpearl,2,5,2,3,4,1,,2,,,,,,,,,,,,,,,,,,,12,3,
Sasnket0703,8,6,8,3,7,1,,,,,,,,,,,,,,,,,,,,,20,4,
Linjingwei0,2,4,2,6,1,,1,,,,,,,,,,,,,,,,,,,,11,3,
caozhengye,40,20,26,14,19,17,2,1,,,,,,,,,,,,,,,,,,,43,7,10
cunni,1,3,1,3,4,,14,3,1,,,,,,,,,,,,,,,,,,8,1,
AshutoshChoudhary,4,13,10,14,6,2,9,6,13,5,6,2,5,,1,,,,,,,,,,,,26,6,
_sacred_021,9,12,17,15,17,26,19,2,5,,,,,,,,,,,,,,,,,,11,6,
AndreasK,32,11,11,9,4,3,,,1,1,,,,,,,,,,,,,,,,,229,32,4
chikien2009,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,12,,
watcherrr,24,29,28,14,56,51,29,7,,,,,,1,,,,,,,,,,,,,47,6,
rachitkansal,15,9,11,1,,2,1,,,,,,,,,,,,,,,,,,,,18,14,
chitraksh,9,4,4,1,,,,,,,,,,,,,,,,,,,,,,,33,8,
MinhBoss13,6,30,21,22,18,27,19,22,4,3,,1,,2,,,,,,,,,,,,,55,8,
penguin137,29,55,24,50,22,18,,,,,,,,,,,,,,,,,,,,,40,14,
bigbigwhite,3,2,6,10,6,3,5,8,1,5,3,,3,,,,,,,,,,,,,,19,4,2
dp_practise,11,22,29,19,,1,,,1,,,,,,,,,,,,,,,,,,24,13,
BananaWolf,24,20,31,12,13,25,3,2,,1,2,,,,,,,,,,,,,,,,74,7,13
ppv_07122004,1,2,15,13,9,1,1,,,,,,,,,,,,,,,,,,,,7,4,
RequiemForDemonicSam,35,26,22,17,16,7,3,,1,,1,,,,,,,,,,,,,,,,63,26,
Bejoker,8,7,6,9,5,1,,,,,,,,,,,,,,,,,,,,,60,9,
bdip1947,39,12,28,6,3,1,2,,,,,,,,,,,,,,,,,,,,83,30,
xuemanowo,1,6,5,4,3,4,4,2,4,4,,,2,,,,,,,,,,,,,,13,3,2
TheMaysan,6,17,12,11,3,2,,,,,,,,,,,,,,,,,,,,,24,2,
ws-despair,25,27,21,19,16,10,10,9,5,8,2,4,4,1,,2,,,,,,,,,,,102,17,5
The_Cryptic_TG,2,4,3,6,6,2,1,,,,,,,,,,,,,,,,,,,,22,5,2
xiaoping3418,3,10,14,12,5,9,9,14,3,,,3,,,,,,,,,,,,,,,30,5,
pratyanch_jain,22,28,16,17,3,3,1,,,,,,,,,,,,,,,,,,,,101,25,
ayuxhkumxr22,,7,2,2,3,,2,,,,,,,,,,,,,,,,,,,,11,2,
tester6609,3,8,7,6,9,2,4,1,,1,,,1,,,,,,,,,,,,,,27,5,
Chugg,4,7,7,7,10,6,2,2,2,3,,2,,1,,,,,,,,,,,,,30,5,
Mighty_boy,39,45,33,29,19,14,7,5,1,3,1,1,,,,,,,,,,,,,1,,244,30,2
ar080304,1,3,,3,6,5,3,4,1,,,,,,,,,,,,,,,,,,13,3,
haribooshan2003,14,46,76,28,8,8,3,,,,,,,,,,,,,,,,,,,,15,12,
202107010228,10,18,25,46,34,17,11,3,1,2,2,,,,,,,,,,,,,,,,18,7,
yuaksoinocenow,92,78,88,53,36,26,10,8,,1,2,,,,,,,,,,,,,,,1,378,68,53
Harmony666,50,57,49,45,33,33,37,20,8,14,,,,,,,,,,,,,,,,,240,49,
manavjain,21,24,20,6,11,3,6,1,1,1,,,,,,,,,,,,,,,,,94,29,
Ryouko_miku,15,14,20,19,12,1,1,,2,1,,,3,,,,,,,,,,,,,,69,13,1
vishalrayk,8,4,2,1,2,,,,,,,,,,,,,,,,,,,,,,25,6,
ramen_tasty,4,7,7,38,20,4,5,7,1,2,,1,,,,,,,,,,,,,,,15,5,
utkarsh_108,55,42,40,29,17,9,18,4,5,2,1,1,,,,,,,,,,,,,,,90,37,
padding,5,6,6,6,6,2,3,3,1,,3,,,,,,,,,,,,,,,,29,4,1
peeik,1,3,3,2,,1,,,1,,,,,,,,,,,,,,,,,,8,2,
alchemist_17,12,13,15,12,12,5,4,2,1,1,,,,,,,,,,,,,,,,,42,9,1
rounak3000,5,3,8,14,11,5,,,,,,,,,,,,,,,,,,,,,16,5,
giavu,3,3,11,13,12,11,8,5,2,4,2,2,1,,,,,,,,,,,,,,12,2,
WizzyRocky,31,34,25,41,26,8,1,3,,,,,,,,,,,,,,,,,,,101,27,4
always-1,49,22,33,18,4,,,2,,,,,,,,,,,,,,,,,,,11,3,
Byte_Bender_3,12,12,15,27,29,3,3,2,,,,,,,,,,,,,,,,,,,42,6,
Frotmo,9,9,13,9,10,6,3,1,3,8,3,1,,,,,,,,,,,,,,,61,11,
NoLove,,1,3,2,,3,5,,5,,,3,,,1,,,,,,,,,,,,7,2,2
gourabh0911,3,2,3,5,2,2,,,,,,,,,,,,,,,,,,,,,12,3,
jkavinprasath1303,6,9,7,4,5,,1,,,,,,,,,,,,,,,,,,,,29,7,
Mhn_Neek,26,27,25,20,15,38,6,5,2,3,,,,,1,,,,,,,,,,,,187,33,3
Pqrsaw,4,8,11,8,14,17,10,10,7,6,1,3,,1,1,1,,2,,,,,,,,,15,7,
Ra_ist,9,17,15,14,14,19,10,13,5,8,4,5,,,1,,,,,,,,,,,,56,10,
Tomoya_11,2,2,,,4,,1,,,,,,,,,,,,,,,,,,,,6,,
